query_arxiv_id,rank,score,doc_arxiv_id,orig_rank,privileged,relevant,min_underrep_share
1912.08033,7,0.8810056447982788,math/0601580,7,False,True,0.967
1912.08033,8,0.878830075263977,2511.11948,8,True,True,0.967
1912.08033,9,0.8788012266159058,0802.1450,9,False,False,0.967
1912.08033,10,0.8717079162597656,1603.07489,10,False,True,0.967
2002.12172,1,0.8553801774978638,0804.4189,1,False,False,0.967
2002.12172,2,0.8497082591056824,0911.1641,2,False,False,0.967
2002.12172,3,0.8416295051574707,2505.18155,3,False,False,0.967
2002.12172,4,0.8339957594871521,1809.05677,4,False,False,0.967
2002.12172,5,0.8325147032737732,1306.5303,5,False,False,0.967
2002.12172,6,0.8313207030296326,1802.10416,6,False,True,0.967
2002.12172,7,0.8279489874839783,1109.4158,7,False,False,0.967
2002.12172,8,0.8279215693473816,1308.3645,8,False,True,0.967
2002.12172,9,0.8274481296539307,1902.04829,9,False,False,0.967
2002.12172,10,0.8268471956253052,2310.07308,10,False,True,0.967
2003.06358,1,0.7801180481910706,cond-mat/0702595,1,False,False,0.967
2003.06358,2,0.7759690880775452,1406.7635,2,False,False,0.967
2003.06358,3,0.7748792171478271,2404.02436,3,False,False,0.967
2003.06358,4,0.7725317478179932,2512.00921,4,False,False,0.967
2003.06358,5,0.7716678380966187,2409.10355,5,False,False,0.967
2003.06358,6,0.7707889676094055,1410.6121,6,False,True,0.967
2003.06358,7,0.7704123258590698,1908.02305,7,False,False,0.967
2003.06358,8,0.7699928283691406,2003.01029,8,False,True,0.967
2003.06358,9,0.7697715163230896,2305.07679,9,False,False,0.967
2003.06358,10,0.769748330116272,1508.04150,10,False,False,0.967
2007.13334,1,0.9105985164642334,hep-th/9402027,1,False,True,0.967
2007.13334,2,0.8839429616928101,math/0006114,2,False,True,0.967
2007.13334,3,0.8773516416549683,2204.06495,3,False,True,0.967
2007.13334,4,0.876579761505127,1807.04310,4,False,False,0.967
2007.13334,5,0.8750241994857788,2005.10241,5,False,True,0.967
2007.13334,6,0.8750181198120117,0808.2730,6,False,True,0.967
2007.13334,7,0.8703765273094177,1210.1225,7,True,False,0.967
2007.13334,8,0.870120108127594,hep-th/9906219,8,False,True,0.967
2007.13334,9,0.8684664964675903,1503.05675,9,False,True,0.967
2007.13334,10,0.868084728717804,1002.4771,10,False,False,0.967
2108.04364,1,0.8906239867210388,2208.01607,1,False,False,0.967
2108.04364,2,0.8861855864524841,2409.02143,2,False,False,0.967
2108.04364,3,0.8617827296257019,0809.2688,3,False,False,0.967
2108.04364,4,0.8602625131607056,1909.05481,4,False,True,0.967
2108.04364,5,0.8542675971984863,1110.6817,5,False,True,0.967
2108.04364,6,0.8542172312736511,1809.01699,6,True,False,0.967
2108.04364,7,0.8520352244377136,0911.4230,7,False,False,0.967
2108.04364,8,0.8421018123626709,2509.22351,8,False,False,0.967
2108.04364,9,0.8415559530258179,2502.01780,9,False,False,0.967
2108.04364,10,0.8408334851264954,1507.07955,10,False,False,0.967
2109.03095,1,0.8883377313613892,0909.5449,1,False,False,0.967
2109.03095,2,0.8871985673904419,0903.0303,2,False,False,0.967
2109.03095,3,0.8784737586975098,0710.4167,3,False,False,0.967
2109.03095,4,0.8782960772514343,2204.13682,4,False,False,0.967
2109.03095,5,0.8770115971565247,1710.06955,5,False,False,0.967
2109.03095,6,0.8687341213226318,2211.12218,6,False,False,0.967
2109.03095,7,0.8679932951927185,1611.06584,7,False,True,0.967
2109.03095,8,0.8675060868263245,0903.1752,8,False,True,0.967
2109.03095,9,0.865986168384552,2305.03116,9,False,False,0.967
2109.03095,10,0.8646433353424072,1501.03267,10,False,True,0.967
2201.07330,1,0.8586735129356384,physics/0205049,1,False,True,0.967
2201.07330,2,0.8542418479919434,1903.04661,2,False,True,0.967
2201.07330,3,0.8353410363197327,1509.03967,3,False,True,0.967
2201.07330,4,0.8253515362739563,2507.02603,4,False,True,0.967
2201.07330,5,0.8204615116119385,2412.18308,5,False,True,0.967
2201.07330,6,0.8108745813369751,2401.12760,6,False,False,0.967
2201.07330,7,0.805375337600708,1606.07220,7,False,False,0.967
2201.07330,8,0.8017638325691223,1810.11168,8,False,True,0.967
2201.07330,9,0.80168616771698,1501.01236,9,False,True,0.967
2201.07330,10,0.7957249879837036,2112.02245,10,False,False,0.967
2208.08634,1,0.938530445098877,1108.4311,1,False,True,0.967
2208.08634,2,0.9209554195404052,1507.07885,2,False,True,0.967
2208.08634,3,0.8978091478347778,cond-mat/0405287,3,False,True,0.967
2208.08634,4,0.8963087201118469,cond-mat/9902077,4,False,True,0.967
2208.08634,5,0.896176278591156,1505.07728,5,False,True,0.967
2208.08634,6,0.8922609686851501,0908.1088,6,False,True,0.967
2208.08634,7,0.8921974301338196,0711.4865,7,False,True,0.967
2208.08634,8,0.8903116583824158,cond-mat/0506515,8,False,True,0.967
2208.08634,9,0.8889470100402832,1903.04699,9,False,True,0.967
2208.08634,10,0.8886617422103882,0803.3052,10,False,True,0.967
2208.08910,1,0.9100351929664612,1807.05614,1,False,True,0.967
2208.08910,2,0.8996368050575256,math/0411343,2,False,False,0.967
2208.08910,3,0.8863627910614014,1304.6899,3,False,True,0.967
2208.08910,4,0.8764175772666931,1210.6287,4,False,True,0.967
2208.08910,5,0.8723724484443665,1401.7110,5,False,False,0.967
2208.08910,6,0.8723247647285461,0801.2378,6,False,True,0.967
2208.08910,7,0.8696137070655823,2307.00411,7,False,False,0.967
2208.08910,8,0.8654459118843079,1602.07064,8,False,False,0.967
2208.08910,9,0.8631942272186279,1210.2354,9,False,False,0.967
2208.08910,10,0.8620495200157166,2308.03464,10,False,True,0.967
2209.06915,1,0.8600552082061768,1804.08986,1,False,False,0.967
2209.06915,2,0.841835618019104,1906.06380,2,False,True,0.967
2209.06915,3,0.8245277404785156,2405.10063,3,False,False,0.967
2209.06915,4,0.8229249715805054,1709.07555,4,False,False,0.967
2209.06915,5,0.8220608234405518,2508.18755,5,False,True,0.967
2209.06915,6,0.8184206485748291,2304.07766,6,False,False,0.967
2209.06915,7,0.817695140838623,2405.03356,7,False,False,0.967
2209.06915,8,0.8122431039810181,1512.02977,8,False,False,0.967
2209.06915,9,0.8062407970428467,2502.20627,9,False,False,0.967
2209.06915,10,0.8059888482093811,2212.13930,10,False,False,0.967
2212.05081,1,0.8945665955543518,1801.04971,1,False,False,0.967
2212.05081,2,0.893703281879425,1811.04525,2,False,False,0.967
2212.05081,3,0.8813672661781311,2401.02965,3,False,False,0.967
2212.05081,4,0.8776304721832275,2606.07994,4,False,False,0.967
2212.05081,5,0.8771386742591858,1809.01699,5,True,False,0.967
2212.05081,6,0.8765628337860107,2602.18588,6,False,False,0.967
2212.05081,7,0.8683562278747559,2507.17991,7,False,False,0.967
2212.05081,8,0.8635590672492981,1011.0810,8,False,False,0.967
2212.05081,9,0.8618360757827759,2601.04226,9,False,True,0.967
2212.05081,10,0.8537556529045105,2605.12835,10,False,False,0.967
2212.12533,1,0.8504730463027954,1508.07678,1,False,True,0.967
2212.12533,2,0.8163400888442993,2603.22231,2,False,True,0.967
2212.12533,3,0.80872642993927,1602.05394,3,False,True,0.967
2212.12533,4,0.8083095550537109,2111.02468,4,False,False,0.967
2212.12533,5,0.7979379296302795,1507.00130,5,False,False,0.967
2212.12533,6,0.7958872318267822,2601.20422,6,False,True,0.967
2212.12533,7,0.7946598529815674,2211.08997,7,False,True,0.967
2212.12533,8,0.7927663326263428,1701.07058,8,False,True,0.967
2212.12533,9,0.7789034247398376,2103.05199,9,False,True,0.967
2212.12533,10,0.7706376314163208,2506.19038,10,False,True,0.967
2301.00995,1,0.9007886052131652,2006.12440,1,False,True,0.967
2301.00995,2,0.9001226425170898,quant-ph/0608132,2,False,True,0.967
2301.00995,3,0.8901118040084839,2506.18012,3,False,True,0.967
2301.00995,4,0.8874136209487915,2410.12030,4,False,True,0.967
2301.00995,5,0.8841335773468018,2208.06306,5,False,True,0.967
2301.00995,6,0.8803431987762451,0709.2670,6,False,True,0.967
2301.00995,7,0.8778492212295532,2209.10398,7,False,True,0.967
2301.00995,8,0.8764793276786804,1101.4889,8,False,True,0.967
2301.00995,9,0.8763663172721863,1806.06097,9,False,True,0.967
2301.00995,10,0.8752837777137756,2510.04921,10,False,True,0.967
2302.10730,1,0.8990435600280762,2410.14980,1,False,True,0.967
2302.10730,2,0.8900265097618103,2107.13137,2,False,True,0.967
2302.10730,3,0.8770819306373596,1903.10673,3,False,False,0.967
2302.10730,4,0.8761033415794373,2312.05889,4,False,True,0.967
2302.10730,5,0.8655897378921509,2509.06793,5,False,True,0.967
2302.10730,6,0.8616061806678772,2509.17864,6,False,True,0.967
2302.10730,7,0.8613549470901489,2502.09563,7,False,True,0.967
2302.10730,8,0.8612591624259949,2502.11002,8,False,True,0.967
2302.10730,9,0.860880970954895,2606.02552,9,False,True,0.967
2302.10730,10,0.8577760457992554,1905.02538,10,False,True,0.967
2303.13061,1,0.9008171558380128,2004.04841,1,False,True,0.967
2303.13061,2,0.8957557082176208,1708.06287,2,False,True,0.967
2303.13061,3,0.8794589042663574,1306.2197,3,False,True,0.967
2303.13061,4,0.8782926201820374,1512.04513,4,False,True,0.967
2303.13061,5,0.8777633309364319,math/0304410,5,False,True,0.967
2303.13061,6,0.8718922734260559,2602.17253,6,False,True,0.967
2303.13061,7,0.8718291521072388,2305.12558,7,False,True,0.967
2303.13061,8,0.8715496063232422,2402.13477,8,False,True,0.967
2303.13061,9,0.8712896108627319,2604.15909,9,False,True,0.967
2303.13061,10,0.8702127933502197,2110.10515,10,False,True,0.967
2304.01138,1,0.8290700912475586,2401.08921,1,False,True,0.967
2304.01138,2,0.8228322863578796,2512.22399,2,False,False,0.967
2304.01138,3,0.8209013938903809,2305.12332,3,False,True,0.967
2304.01138,4,0.820362389087677,2406.19084,4,False,True,0.967
2304.01138,5,0.8187781572341919,2107.11016,5,False,True,0.967
2304.01138,6,0.8185180425643921,2506.21966,6,False,True,0.967
2304.01138,7,0.8182445764541626,2506.16892,7,False,False,0.967
2304.01138,8,0.8152819871902466,2107.07283,8,False,False,0.967
2304.01138,9,0.8134387135505676,2305.04393,9,False,True,0.967
2304.01138,10,0.8098201155662537,1503.01336,10,False,False,0.967
2306.08340,1,0.8398074507713318,1805.05094,1,False,True,0.967
2306.08340,2,0.8265845775604248,1512.02996,2,False,False,0.967
2306.08340,3,0.8236935138702393,2304.06313,3,False,False,0.967
2306.08340,4,0.8100636005401611,0903.0905,4,False,False,0.967
2306.08340,5,0.8025071620941162,1703.03484,5,False,True,0.967
2306.08340,6,0.8011510372161865,1504.03141,6,False,False,0.967
2306.08340,7,0.7984365820884705,2006.04281,7,False,False,0.967
2306.08340,8,0.7946141362190247,2507.17364,8,False,False,0.967
2306.08340,9,0.7895876169204712,1404.0229,9,False,False,0.967
2306.08340,10,0.7893754243850708,2001.01199,10,False,False,0.967
2306.09396,1,0.8109340667724609,2210.01639,1,False,True,0.967
2306.09396,2,0.807686448097229,2210.12612,2,True,False,0.967
2306.09396,3,0.8017947673797607,2408.13613,3,False,False,0.967
2306.09396,4,0.801439106464386,2210.06163,4,False,True,0.967
2306.09396,5,0.7967798113822937,0712.0517,5,False,False,0.967
2306.09396,6,0.7940682172775269,1608.00264,6,False,False,0.967
2306.09396,7,0.7912902235984802,2109.05697,7,False,True,0.967
2306.09396,8,0.7899887561798096,1112.2680,8,False,True,0.967
2306.09396,9,0.7858498096466064,2507.14999,9,False,True,0.967
2306.09396,10,0.7848235368728638,1508.00192,10,False,False,0.967
2310.12878,1,0.9282338619232178,gr-qc/0504029,1,False,True,0.967
2310.12878,2,0.9219281077384948,2605.13714,2,False,False,0.967
2310.12878,3,0.9134234189987184,hep-th/0304211,3,False,True,0.967
2310.12878,4,0.9120770692825316,hep-ph/0410273,4,False,False,0.967
2310.12878,5,0.9113694429397584,gr-qc/0611028,5,False,True,0.967
2310.12878,6,0.9108323454856871,2409.16690,6,False,True,0.967
2310.12878,7,0.9100695252418518,2508.17401,7,False,True,0.967
2310.12878,8,0.9099372625350952,2310.02338,8,False,False,0.967
2310.12878,9,0.9057879447937012,2405.13552,9,False,False,0.967
2310.12878,10,0.905603051185608,2104.04394,10,False,True,0.967
2311.04887,1,0.8719738721847534,2512.24594,1,False,False,0.967
2311.04887,2,0.8629400730133057,2304.11219,2,False,False,0.967
2311.04887,3,0.8438390493392944,2511.13890,3,False,False,0.967
2311.04887,4,0.8425192832946777,2406.09208,4,False,False,0.967
2311.04887,5,0.8367569446563721,2412.07636,5,False,False,0.967
2311.04887,6,0.8313964605331421,2502.02065,6,False,False,0.967
2311.04887,7,0.8313047885894775,2403.20319,7,False,False,0.967
2311.04887,8,0.8275090456008911,2605.30358,8,False,False,0.967
2311.04887,9,0.826396107673645,2505.16908,9,False,False,0.967
2311.04887,10,0.824485182762146,1712.02227,10,False,False,0.967
2402.13632,1,0.9018296003341676,1002.0795,1,False,False,0.967
2402.13632,2,0.8745981454849243,1903.00855,2,False,False,0.967
2402.13632,3,0.8743470311164856,2603.29248,3,False,True,0.967
2402.13632,4,0.8662787675857544,1505.04093,4,False,True,0.967
2402.13632,5,0.8640034198760986,1506.04861,5,False,True,0.967
2402.13632,6,0.8623643517494202,2203.13673,6,False,False,0.967
2402.13632,7,0.8613438010215759,2403.19030,7,False,False,0.967
2402.13632,8,0.8602104783058167,1707.02596,8,False,False,0.967
2402.13632,9,0.858660101890564,2210.07545,9,False,True,0.967
2402.13632,10,0.8583206534385681,1908.11267,10,False,False,0.967
2402.19043,1,0.8922191858291626,2307.15208,1,False,True,0.967
2402.19043,2,0.8662565350532532,2104.04179,2,False,True,0.967
2402.19043,3,0.8652731776237488,2502.15204,3,False,True,0.967
2402.19043,4,0.8538480401039124,2506.19055,4,False,True,0.967
2402.19043,5,0.8495436310768127,2403.07247,5,False,True,0.967
2402.19043,6,0.8460121154785156,2305.16037,6,False,True,0.967
2402.19043,7,0.8399758338928223,2509.21750,7,False,True,0.967
2402.19043,8,0.8376202583312988,2510.06123,8,False,True,0.967
2402.19043,9,0.825932502746582,1803.04565,9,False,True,0.967
2402.19043,10,0.8251477479934692,2506.21015,10,False,True,0.967
2403.00206,1,0.8733657002449036,1801.03399,1,False,True,0.967
2403.00206,2,0.8680675029754639,2110.14213,2,False,True,0.967
2403.00206,3,0.8574686646461487,2207.07611,3,False,True,0.967
2403.00206,4,0.8566693067550659,2112.07088,4,False,True,0.967
2403.00206,5,0.8536767959594727,2206.00790,5,False,True,0.967
2403.00206,6,0.8514764308929443,1906.01399,6,False,True,0.967
2403.00206,7,0.8509386777877808,2411.13026,7,False,True,0.967
2403.00206,8,0.8494139909744263,2605.24946,8,False,True,0.967
2403.00206,9,0.8475446105003357,1705.10904,9,False,True,0.967
2403.00206,10,0.8443160057067871,2603.29387,10,False,True,0.967
2403.02159,1,0.9124100208282472,astro-ph/9804101,1,False,False,0.967
2403.02159,2,0.906254231929779,astro-ph/0007195,2,False,False,0.967
2403.02159,3,0.8983293771743774,1009.2604,3,False,False,0.967
2403.02159,4,0.8980309367179871,0905.1265,4,False,True,0.967
2403.02159,5,0.897955060005188,astro-ph/9709116,5,False,False,0.967
2403.02159,6,0.8966812491416931,astro-ph/0304186,6,False,False,0.967
2403.02159,7,0.8961106538772583,astro-ph/0406310,7,False,False,0.967
2403.02159,8,0.8937890529632568,astro-ph/0211640,8,False,False,0.967
2403.02159,9,0.8934862613677979,astro-ph/9911468,9,False,False,0.967
2403.02159,10,0.8931222558021545,2604.27461,10,False,True,0.967
2406.03496,1,0.9051939845085144,2411.09273,1,False,True,0.967
2406.03496,2,0.9015411138534546,2303.16839,2,False,True,0.967
2406.03496,3,0.9002217054367065,2411.15296,3,False,True,0.967
2406.03496,4,0.900191068649292,2603.04453,4,False,True,0.967
2406.03496,5,0.8995231986045837,2408.06610,5,False,True,0.967
2406.03496,6,0.8965408205986023,2412.10302,6,False,True,0.967
2406.03496,7,0.8923848271369934,2402.14289,7,False,True,0.967
2406.03496,8,0.885891318321228,2411.19103,8,False,True,0.967
2406.03496,9,0.8849127888679504,2605.29462,9,False,True,0.967
2406.03496,10,0.8810568451881409,2606.09131,10,False,True,0.967
2406.11548,1,0.855809211730957,2307.09668,1,False,True,0.967
2406.11548,2,0.8546336889266968,2602.02839,2,False,True,0.967
2406.11548,3,0.8541522026062012,2412.18194,3,False,True,0.967
2406.11548,4,0.8534001111984253,2502.14185,4,False,True,0.967
2406.11548,5,0.8500893115997314,2602.20219,5,False,True,0.967
2406.11548,6,0.8420212864875793,2501.12128,6,False,True,0.967
2406.11548,7,0.8408666253089905,2606.08278,7,False,True,0.967
2406.11548,8,0.8399022817611694,2501.04150,8,False,True,0.967
2406.11548,9,0.8378313183784485,2606.10833,9,False,True,0.967
2406.11548,10,0.8339179754257202,2411.15296,10,False,True,0.967
2407.19484,1,0.8142784833908081,1901.05112,1,False,True,0.967
2407.19484,2,0.8089942336082458,1312.5173,2,False,True,0.967
2407.19484,3,0.8045352101325989,1505.07278,3,False,True,0.967
2407.19484,4,0.8041377067565918,2509.21036,4,False,True,0.967
2407.19484,5,0.7986412048339844,2606.11484,5,False,True,0.967
2407.19484,6,0.7913700938224792,2202.09057,6,False,True,0.967
2407.19484,7,0.7869323492050171,1303.6801,7,False,True,0.967
2407.19484,8,0.7866420149803162,1308.3200,8,False,True,0.967
2407.19484,9,0.7845152616500854,2107.11847,9,True,True,0.967
2407.19484,10,0.7806609272956848,quant-ph/0308149,10,False,False,0.967
2410.13034,1,0.8761613368988037,2111.03042,1,False,True,0.967
2410.13034,2,0.8756842613220215,1810.01771,2,False,True,0.967
2410.13034,3,0.8746862411499023,2604.13947,3,False,True,0.967
2410.13034,4,0.856827437877655,2604.15853,4,False,True,0.967
2410.13034,5,0.8552460670471191,1607.05967,5,False,True,0.967
2410.13034,6,0.8530768156051636,2509.19070,6,False,True,0.967
2410.13034,7,0.8526545763015747,2305.19550,7,False,True,0.967
2410.13034,8,0.8512412309646606,2507.14137,8,False,True,0.967
2410.13034,9,0.8510985374450684,2505.13777,9,False,True,0.967
2410.13034,10,0.8496977090835571,2601.08371,10,False,True,0.967
2501.05536,1,0.9197527766227722,2112.01289,1,False,True,0.967
2501.05536,2,0.9179770946502686,1412.1517,2,False,True,0.967
2501.05536,3,0.905697464942932,2509.05524,3,False,True,0.967
2501.05536,4,0.9010282158851624,2105.08000,4,False,True,0.967
2501.05536,5,0.8997217416763306,2509.02838,5,False,False,0.967
2501.05536,6,0.8970159292221069,1703.05014,6,False,True,0.967
2501.05536,7,0.8896312117576599,2406.09281,7,False,True,0.967
2501.05536,8,0.8892454504966736,1202.3013,8,False,True,0.967
2501.05536,9,0.884752094745636,2402.01572,9,False,False,0.967
2501.05536,10,0.8828259110450745,2208.10058,10,False,True,0.967
2501.10890,1,0.8889789581298828,1303.5784,1,False,True,0.967
2501.10890,2,0.8813828825950623,2002.01947,2,True,False,0.967
2501.10890,3,0.873152494430542,2304.08029,3,False,False,0.967
2501.10890,4,0.8727842569351196,2102.08959,4,False,True,0.967
2501.10890,5,0.8716474771499634,1310.2223,5,False,True,0.967
2501.10890,6,0.8679071068763733,2207.03316,6,False,True,0.967
2501.10890,7,0.8673809170722961,1905.11405,7,False,True,0.967
2501.10890,8,0.8643810749053955,1306.1234,8,False,True,0.967
2501.10890,9,0.863970160484314,1905.10552,9,False,True,0.967
2501.10890,10,0.8620920181274414,1703.02040,10,False,True,0.967
2501.13653,1,0.9327378869056702,2003.07920,1,False,True,0.967
2501.13653,2,0.9097931385040284,2408.09472,2,False,True,0.967
2501.13653,3,0.9067145586013794,hep-ph/9409423,3,False,True,0.967
2501.13653,4,0.903509557247162,1105.3959,4,False,True,0.967
2501.13653,5,0.903221607208252,1111.3247,5,False,True,0.967
2501.13653,6,0.8992165923118591,hep-lat/9506004,6,False,True,0.967
2501.13653,7,0.8977586627006531,hep-ph/0612164,7,False,True,0.967
2501.13653,8,0.8968397378921509,2110.12757,8,False,True,0.967
2501.13653,9,0.8959637880325317,hep-lat/0510087,9,False,True,0.967
2501.13653,10,0.8921762704849243,hep-lat/0006026,10,False,True,0.967
2502.16753,1,0.8692058324813843,1907.08849,1,False,False,0.967
2502.16753,2,0.8289932012557983,1602.06594,2,False,True,0.967
2502.16753,3,0.8233314156532288,2006.08064,3,False,False,0.967
2502.16753,4,0.8209539651870728,1902.01364,4,False,True,0.967
2502.16753,5,0.8187064528465271,2606.05710,5,False,False,0.967
2502.16753,6,0.8160240054130554,2604.21626,6,False,False,0.967
2502.16753,7,0.8082467913627625,1911.06304,7,False,False,0.967
2502.16753,8,0.8014723062515259,1406.3204,8,False,False,0.967
2502.16753,9,0.7995133996009827,1810.09704,9,False,False,0.967
2502.16753,10,0.7988992929458618,2406.06225,10,False,False,0.967
2502.20795,1,0.9091507196426392,2511.10201,1,False,True,0.967
2502.20795,2,0.9089725017547609,2408.13296,2,False,True,0.967
2502.20795,3,0.9065486788749696,2512.05525,3,False,False,0.967
2502.20795,4,0.9047843217849731,2402.03921,4,False,False,0.967
2502.20795,5,0.9028775691986084,2504.12332,5,False,True,0.967
2502.20795,6,0.9018599390983582,2502.21321,6,False,True,0.967
2502.20795,7,0.901302695274353,2605.18801,7,False,False,0.967
2502.20795,8,0.8943568468093872,2501.00885,8,False,True,0.967
2502.20795,9,0.8920429348945618,2502.03461,9,False,True,0.967
2502.20795,10,0.8888914585113525,2601.06911,10,False,True,0.967
2503.16930,1,0.9017358422279358,2510.06601,1,False,True,0.967
2503.16930,2,0.8990399241447449,2203.01645,2,False,True,0.967
2503.16930,3,0.8938630819320679,2212.05909,3,False,True,0.967
2503.16930,4,0.8909317255020142,2310.02641,4,False,True,0.967
2503.16930,5,0.8906608819961548,1912.05293,5,False,True,0.967
2503.16930,6,0.8895411491394043,1906.00270,6,False,True,0.967
2503.16930,7,0.8839457631111145,1903.08817,7,False,True,0.967
2503.16930,8,0.8819535374641418,1603.09056,8,False,True,0.967
2503.16930,9,0.8798827528953552,2603.08133,9,False,True,0.967
2503.16930,10,0.879264235496521,2504.08591,10,False,True,0.967
2505.15283,1,0.8481201529502869,2203.12477,1,False,False,0.967
2505.15283,2,0.8467408418655396,1506.04861,2,False,False,0.967
2505.15283,3,0.8464897871017456,2011.05460,3,False,True,0.967
2505.15283,4,0.8415104746818542,2108.05745,4,False,False,0.967
2505.15283,5,0.840225100517273,math/0611203,5,False,False,0.967
2505.15283,6,0.8401497006416321,1206.3266,6,False,False,0.967
2505.15283,7,0.8381900191307068,1505.02250,7,False,False,0.967
2505.15283,8,0.8371120095252991,1304.0524,8,False,False,0.967
2505.15283,9,0.8351577520370483,q-bio/0608012,9,False,False,0.967
2505.15283,10,0.8348612785339355,1508.02935,10,False,True,0.967
2505.23969,1,0.8660133481025696,2005.02565,1,False,False,0.967
2505.23969,2,0.8627796173095703,2204.12006,2,False,False,0.967
2505.23969,3,0.8597791790962219,1308.1362,3,False,False,0.967
2505.23969,4,0.8423293828964233,2503.10562,4,False,False,0.967
2505.23969,5,0.8416423797607422,2410.11253,5,False,False,0.967
2505.23969,6,0.8401483297348022,1912.08516,6,True,False,0.967
2505.23969,7,0.8369061350822449,2206.03915,7,False,False,0.967
2505.23969,8,0.8360275030136108,1910.09030,8,False,False,0.967
2505.23969,9,0.8332952857017517,1608.04081,10,False,False,0.967
2505.23969,10,0.8285238742828369,2301.09484,11,False,False,0.967
2508.08818,1,0.9007962346076964,1308.1547,1,False,False,0.967
2508.08818,2,0.8978992700576782,2307.05607,2,False,False,0.967
2508.08818,3,0.8960563540458679,math/0505146,3,False,False,0.967
2508.08818,4,0.8937202095985413,1407.1222,4,False,False,0.967
2508.08818,5,0.8924628496170044,1402.5775,5,False,False,0.967
2508.08818,6,0.8911886215209961,0811.3145,6,False,False,0.967
2508.08818,7,0.8911457061767578,0906.4605,7,False,False,0.967
2508.08818,8,0.8905236124992371,1307.5731,8,False,False,0.967
2508.08818,9,0.8904956579208374,2102.04495,9,False,True,0.967
2508.08818,10,0.8902958035469055,1701.07979,10,False,False,0.967
2509.24344,1,0.9341674447059632,2406.11903,1,False,False,0.967
2509.24344,2,0.9029252529144288,2408.01444,2,False,False,0.967
2509.24344,3,0.8950278162956238,2504.00042,3,False,False,0.967
2509.24344,4,0.8770793676376343,2601.12259,4,False,False,0.967
2509.24344,5,0.8734674453735352,2503.13520,5,False,True,0.967
2509.24344,6,0.8728700876235962,2510.05702,6,False,False,0.967
2509.24344,7,0.8708343505859375,2505.04388,7,False,False,0.967
2509.24344,8,0.8703663349151611,2408.13296,8,False,False,0.967
2509.24344,9,0.86662757396698,2605.09106,9,False,False,0.967
2509.24344,10,0.8579663634300232,2502.21321,10,False,False,0.967
2511.02535,1,0.8810973763465881,2310.05554,1,False,True,0.967
2511.02535,2,0.8592609167098999,1903.11510,2,False,True,0.967
2511.02535,3,0.8346393704414368,1604.02824,3,False,False,0.967
2511.02535,4,0.8319987058639526,1307.5168,4,False,True,0.967
2511.02535,5,0.8274040222167969,1309.4352,5,False,True,0.967
2511.02535,6,0.8270411491394043,patt-sol/9604005,6,False,False,0.967
2511.02535,7,0.8254866003990173,1603.00490,7,False,True,0.967
2511.02535,8,0.8206831216812134,2401.11051,8,False,False,0.967
2511.02535,9,0.8204483985900879,2312.10760,9,False,True,0.967
2511.02535,10,0.818265438079834,0812.2375,10,False,True,0.967
2512.09874,1,0.8438137173652649,2504.10415,1,False,True,0.967
2512.09874,2,0.8336432576179504,2606.13782,2,False,True,0.967
2512.09874,3,0.8307945728302002,2403.02333,3,False,True,0.967
2512.09874,4,0.8254009485244751,2601.04700,4,False,False,0.967
2512.09874,5,0.824746310710907,1612.04888,5,False,False,0.967
2512.09874,6,0.8240888714790344,2112.04023,6,False,True,0.967
2512.09874,7,0.8223767280578613,2510.17496,7,False,True,0.967
2512.09874,8,0.8203988075256348,2409.01524,8,False,True,0.967
2512.09874,9,0.8193792104721069,2212.10535,9,True,True,0.967
2512.09874,10,0.8190730810165405,2510.03415,10,False,True,0.967
2603.01074,1,0.8967660665512085,2510.23525,1,False,True,0.967
2603.01074,2,0.8819024562835693,1809.08495,2,False,True,0.967
2603.01074,3,0.8567541837692261,2308.12433,3,False,True,0.967
2603.01074,4,0.8563158512115479,2209.09483,4,False,True,0.967
2603.01074,5,0.8530067801475525,2103.08745,5,False,True,0.967
2603.01074,6,0.8525721430778503,2101.06931,6,False,True,0.967
2603.01074,7,0.8519225120544434,2112.00050,7,False,True,0.967
2603.01074,8,0.847900390625,2503.00518,8,False,True,0.967
2603.01074,9,0.844650149345398,2303.15777,9,False,False,0.967
2603.01074,10,0.8423593044281006,2505.15545,10,False,True,0.967
2603.15074,1,0.9032905697822572,1503.03962,1,False,True,0.967
2603.15074,2,0.9023939967155457,0807.3179,2,False,True,0.967
2603.15074,3,0.9005470275878906,0810.5604,3,False,True,0.967
2603.15074,4,0.8974119424819946,1802.05080,4,False,True,0.967
2603.15074,5,0.8970852494239807,1505.07692,5,True,True,0.967
2603.15074,6,0.8946883678436279,math/0210159,6,False,True,0.967
2603.15074,7,0.8920984864234924,2102.07717,7,False,True,0.967
2603.15074,8,0.8906814455986023,1801.10305,8,False,True,0.967
2603.15074,9,0.8901169300079346,1910.12192,9,False,True,0.967
2603.15074,10,0.8885769248008728,1406.2672,10,False,False,0.967
2603.17536,1,0.952594518661499,1808.10571,1,False,True,0.967
2603.17536,2,0.9160026907920836,1903.08040,2,False,True,0.967
2603.17536,3,0.9148627519607544,2503.07616,3,False,False,0.967
2603.17536,4,0.9034714698791504,1712.02238,4,False,True,0.967
2603.17536,5,0.9001759886741638,1901.02059,5,False,False,0.967
2603.17536,6,0.8982118964195251,0808.3499,6,False,True,0.967
2603.17536,7,0.8972415924072266,2111.07485,7,False,True,0.967
