query_arxiv_id,P@10,spd@10,tpr_top@10,tpr_non@10,fpr_top@10,fpr_non@10,tpr_gap@10,fpr_gap@10,n_relevant_top@10,n_relevant_non@10,P@100,spd@100,tpr_top@100,tpr_non@100,fpr_top@100,fpr_non@100,tpr_gap@100,fpr_gap@100,n_relevant_top@100,n_relevant_non@100
cond-mat/0306272,0.8,-0.0002063174400132043,0.0,0.004056795131845842,0.0,4.301352775447879e-05,-0.004056795131845842,-4.301352775447879e-05,74,1972,0.6,0.0014034473305263688,0.04054054054054054,0.028904665314401622,0.0009025270758122744,0.0008387637912123363,0.01163587522613892,6.376328459993812e-05,74,1972
cond-mat/0307127,0.8,-0.0002063174400132043,0.0,0.004608294930875576,0.0,4.279631095799542e-05,-0.004608294930875576,-4.279631095799542e-05,122,1736,0.88,0.0005367918978617658,0.02459016393442623,0.048963133640553,0.0,0.0002567778657479725,-0.02437296970612677,-0.0002567778657479725,122,1736
gr-qc/0102040,0.4,0.0015269934253160015,0.016129032258064516,0.0015657620041753654,0.0008928571428571428,0.0001074044637295126,0.01456327025388915,0.0007854526791276303,62,1916,0.3,0.0057367244938493845,0.06451612903225806,0.013569937369519834,0.004464285714285714,0.0013962580284836638,0.05094619166273823,0.00306802768580205,62,1916
hep-lat/0203030,1.0,-0.0002063174400132043,0.0,0.0029542097488921715,0.0,0.0,-0.0029542097488921715,0.0,121,3385,0.47,0.0031367581958555747,0.024793388429752067,0.012998522895125554,0.002827521206409048,0.0011090409014284446,0.011794865534626513,0.0017184803049806036,121,3385
0904.0908,0.4,-0.0002063174400132043,0.0,0.011560693641618497,0.0,0.0001246805062028552,-0.011560693641618497,-0.0001246805062028552,2,346,0.14,-0.00032986353480283733,0.5,0.03757225433526012,0.000847457627118644,0.001766307171207115,0.4624277456647399,-0.000918849544088471,2,346
0912.1238,0.3,-0.0002063174400132043,0.0,0.0033003300330033004,0.0,0.0001471825063078217,-0.0033003300330033004,-0.0001471825063078217,17,909,0.19,-0.002063174400132043,0.0,0.020902090209020903,0.0,0.001703111858704794,-0.020902090209020903,-0.001703111858704794,17,909
1006.1034,0.5,-0.0002063174400132043,0.0,0.005186721991701245,0.0,0.00010525207872855489,-0.005186721991701245,-0.00010525207872855489,25,964,0.51,0.0005367918978617658,0.04,0.05186721991701245,0.001728608470181504,0.0009893695400484159,-0.01186721991701245,0.0007392389301330881,25,964
1201.2312,0.1,-0.0002063174400132043,0.0,0.005681818181818182,0.0,0.00018636241277203736,-0.005681818181818182,-0.00018636241277203736,1,176,0.13,-0.002063174400132043,0.0,0.07386363636363637,0.0,0.0018015033234630277,-0.07386363636363637,-0.0018015033234630277,1,176
1206.4161,0.1,-0.0002063174400132043,0.0,0.004201680672268907,0.0,0.0001866019779809666,-0.004201680672268907,-0.0001866019779809666,3,238,0.02,-0.002063174400132043,0.0,0.008403361344537815,0.0,0.002031888204681636,-0.008403361344537815,-0.002031888204681636,3,238
1210.0472,0.6,-0.0002063174400132043,0.0,0.0054894784995425435,0.0,8.443093549476529e-05,-0.0054894784995425435,-8.443093549476529e-05,8,1093,0.63,-0.002063174400132043,0.0,0.05763952424519671,0.0,0.0007809861533265789,-0.05763952424519671,-0.0007809861533265789,8,1093
1301.6606,0.2,-0.0002063174400132043,,0.023809523809523808,0.0,0.00016534049808825048,,-0.00016534049808825048,0,84,0.09,-0.002063174400132043,,0.10714285714285714,0.0,0.0018807481657538492,,-0.0018807481657538492,0,84
1307.8266,0.2,0.0006603379926513987,0.008928571428571428,0.00036153289949385393,0.0,0.00017504321379340526,0.008567038529077574,-0.00017504321379340526,112,2766,0.22,0.0005367918978617658,0.008928571428571428,0.007592190889370932,0.001869158878504673,0.0016629105310373498,0.0013363805392004957,0.00020624834746732316,112,2766
1405.7605,0.7,-0.0002063174400132043,0.0,0.006013745704467354,0.0,6.341824331466019e-05,-0.006013745704467354,-6.341824331466019e-05,8,1164,0.63,-0.00119651896746744,0.125,0.05326460481099656,0.0,0.0007821583342141423,0.07173539518900343,-0.0007821583342141423,8,1164
1406.7173,0.0,0.0006603379926513987,0.0,0.0,0.0008517887563884157,0.00018732828240779285,0.0,0.0006644604739806228,8,425,0.11,-0.00119651896746744,0.0,0.02588235294117647,0.0008517887563884157,0.0018316543168761968,-0.02588235294117647,-0.000979865560487781,8,425
1407.5034,0.2,-0.0002063174400132043,0.0,0.0009587727708533077,0.0,0.0001724769851023004,-0.0009587727708533077,-0.0001724769851023004,107,2086,0.23,0.0022701027631909718,0.0,0.01102588686481304,0.004651162790697674,0.0015522928659207037,-0.01102588686481304,0.003098869924776971,107,2086
1407.6234,0.5,-0.0002063174400132043,0.0,0.004084967320261438,0.0,0.00010583130489998942,-0.004084967320261438,-0.00010583130489998942,8,1224,0.3,-0.002063174400132043,0.0,0.024509803921568627,0.0,0.0014816382685998517,-0.024509803921568627,-0.0014816382685998517,8,1224
1706.09817,0.9,-0.0002063174400132043,0.0,0.01066350710900474,0.0,2.099737532808399e-05,-0.01066350710900474,-2.099737532808399e-05,7,844,0.71,-0.00032986353480283733,0.2857142857142857,0.08175355450236967,0.0,0.0006089238845144357,0.20396073121191605,-0.0006089238845144357,7,844
1708.07616,0.0,0.0015269934253160015,0.0,0.0,0.0016963528413910093,0.00016540545010958112,0.0,0.0015309473912814282,3,103,0.07,0.0014034473305263688,0.0,0.06796116504854369,0.0033927056827820186,0.0018401356324690898,-0.06796116504854369,0.0015525700503129288,3,103
1709.03567,1.0,0.0006603379926513987,0.006211180124223602,0.002124645892351275,0.0,0.0,0.004086534231872327,0.0,161,4236,1.0,0.0022701027631909718,0.031055900621118012,0.02242681775259679,0.0,0.0,0.008629082868521223,0.0,161,4236
1903.07788,1.0,-0.0002063174400132043,0.0,0.0014781966001478197,0.0,0.0,-0.0014781966001478197,0.0,65,6765,0.89,-0.00032986353480283733,0.03076923076923077,0.012860310421286032,0.0,0.0002637636677536927,0.017908920347944737,-0.0002637636677536927,65,6765
1906.01749,0.9,-0.0002063174400132043,0.0,0.00513405590416429,0.0,2.1405942289579588e-05,-0.00513405590416429,-2.1405942289579588e-05,20,1753,0.68,0.0005367918978617658,0.1,0.037649743297204795,0.0008605851979345956,0.0006635842109769672,0.06235025670279521,0.00019700098695762838,20,1753
1909.06599,0.4,-0.0002063174400132043,0.0,0.01639344262295082,0.0,0.0001244167962674961,-0.01639344262295082,-0.0001244167962674961,2,244,0.29,-0.002063174400132043,0.0,0.11885245901639344,0.0,0.001472265422498704,-0.11885245901639344,-0.001472265422498704,2,244
1910.13320,0.0,-0.0002063174400132043,0.0,0.0,0.0,0.0002156287735035363,0.0,-0.0002156287735035363,13,2093,0.18,-0.002063174400132043,0.0,0.008600095556617296,0.0,0.0017681559427289977,-0.008600095556617296,-0.0017681559427289977,13,2093
2108.04364,0.2,0.0006603379926513987,0.0,0.003389830508474576,0.000851063829787234,0.00014620188391570416,-0.003389830508474576,0.0007048619458715298,7,590,0.26,-0.00032986353480283733,0.0,0.04406779661016949,0.001702127659574468,0.0015037908059901,-0.04406779661016949,0.00019833685358436803,7,590
2208.08910,0.5,-0.0002063174400132043,0.0,0.0010820168794633195,0.0,0.00011403028644407955,-0.0010820168794633195,-0.00011403028644407955,46,4621,0.42,-0.002063174400132043,0.0,0.009088941787491886,0.0,0.0013227513227513227,-0.009088941787491886,-0.0013227513227513227,46,4621
2209.06915,0.2,-0.0002063174400132043,0.0,0.002369668246445498,0.0,0.00016797900262467192,-0.002369668246445498,-0.00016797900262467192,7,844,0.18,-0.00032986353480283733,0.14285714285714285,0.02014218009478673,0.000851063829787234,0.0017007874015748032,0.12271496276235612,-0.0008497235717875692,7,844
